duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
199555,199555,0,199555,-1,199555,-1,199555,0,15.033449,876.951216,39928,159627,99777.5,84639.974595,-1,0,-1,0,-1,0,-1,0,VPN-FT
319417,319417,0,319417,-1,319417,-1,319417,0,9.392111,547.873156,39800,279617,159708.5,169576.226941,-1,0,-1,0,-1,0,-1,0,VPN-FT
160934,0,0,-1,-1,-1,-1,0,0,12.427455,621.372737,160934,160934,160934,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
280776,0,0,-1,-1,-1,-1,0,0,7.123116,359.717355,280776,280776,280776,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
23,0,0,-1,-1,-1,-1,0,0,86956.521739,4565217.391304,23,23,23,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
167025,0,0,-1,-1,-1,-1,0,0,11.974255,622.661278,167025,167025,167025,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
7566934,7033878,7360336,803,922,5335929,5349687,1004839.714286,920042,2.246617,649.668677,234,5073415,472933.375,1248163.619821,6198049,6198049,6198049,0,5073415,5073415,5073415,0,VPN-FT
0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
165411,0,0,-1,-1,-1,-1,0,0,12.091094,604.554715,165411,165411,165411,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
162598,0,0,-1,-1,-1,-1,0,0,12.300274,615.013715,162598,162598,162598,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
145701,0,0,-1,-1,-1,-1,0,0,13.726742,713.790571,145701,145701,145701,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
137722,0,0,-1,-1,-1,-1,0,0,14.522008,711.578397,137722,137722,137722,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
45,0,0,-1,-1,-1,-1,0,0,44444.444444,2333333.333333,45,45,45,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
133194,0,0,-1,-1,-1,-1,0,0,15.015691,750.78457,133194,133194,133194,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
4811361,4811315,4772645,134,483438,4496404,4289207,1603771.666667,2386322.5,1.45489,83.344401,46,4013146,801893.5,1584827.348595,4496584,4496584,4496584,0,4013146,4013146,4013146,0,VPN-FT
135159,0,0,-1,-1,-1,-1,0,0,14.797387,769.464113,135159,135159,135159,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
341180,0,0,-1,-1,-1,-1,0,0,5.862008,278.445395,341180,341180,341180,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
146305,0,0,-1,-1,-1,-1,0,0,13.670073,710.843785,146305,146305,146305,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
282999,0,0,-1,-1,-1,-1,0,0,7.067163,356.89172,282999,282999,282999,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
159646,0,0,-1,-1,-1,-1,0,0,12.527718,651.441314,159646,159646,159646,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
155029,0,0,-1,-1,-1,-1,0,0,12.900812,670.84223,155029,155029,155029,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
148468,0,0,-1,-1,-1,-1,0,0,13.470916,700.487647,148468,148468,148468,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
130700,0,0,-1,-1,-1,-1,0,0,15.302219,703.902066,130700,130700,130700,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
2735,2735,0,26,-1,2654,-1,683.75,0,1828.153565,1051188.299817,26,2654,683.75,1313.500127,-1,0,-1,0,-1,0,-1,0,VPN-FT
267422,0,0,-1,-1,-1,-1,0,0,7.478816,411.334894,267422,267422,267422,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
207036,0,0,-1,-1,-1,-1,0,0,9.660156,487.837864,207036,207036,207036,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
155695,0,0,-1,-1,-1,-1,0,0,12.845628,667.972639,155695,155695,155695,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
154291,0,0,-1,-1,-1,-1,0,0,12.962519,635.163425,154291,154291,154291,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
5149491,5149459,5108146,349,345182,4945871,4762964,1716486.333333,2554073,1.359358,77.871774,32,4601070,858248.5,1838320.38269,4946252,4946252,4946252,0,4601070,4601070,4601070,0,VPN-FT
3638730,3373816,3638730,1100755,1099984,2273061,2538746,1686908,1819365,1.648927,87.393129,45,2273061,727746,916088.47405,2273106,2273106,2273106,0,2273061,2273061,2273061,0,VPN-FT
0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
2122599,1788594,1785393,337335,336562,909632,910513,596198,595131,3.768964,243.098202,129,573199,303228.428571,172676.806732,-1,0,-1,0,-1,0,-1,0,VPN-FT
2033191,1789039,1786745,886,36,287548,295502,178903.9,148895.416667,11.804105,804.646489,20,250878,88399.608696,117359.227999,-1,0,-1,0,-1,0,-1,0,VPN-FT
136069,0,0,-1,-1,-1,-1,0,0,14.698425,742.270466,136069,136069,136069,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
14169606,13927916,13924965,13927916,13924965,13927916,13924965,13900000,13900000,0.282294,13.832424,241690,13683275,4723202,7759650.978046,13927916,13900000,13927916,0,13683275,13700000,13683275,0,VPN-FT
8858902,8528548,8711936,199,330621,8381284,8381315,2842849.333333,4355968,0.790166,45.265203,68,8381216,1476483.666667,3385128.959303,8528281,8528281,8528281,0,8381216,8381216,8381216,0,VPN-FT
243743,243743,91,243743,91,243743,91,243743,91,16.410728,927.206115,35,243617,81247.666667,140615.970248,-1,0,-1,0,-1,0,-1,0,VPN-FT
14968388,14968388,14828595,58,20,10429160,13698057,194394.649351,329524.333333,8.284125,1964.540203,1,10290851,121694.211382,931347.32546,10429160,10400000,10429160,0,10290851,10300000,10290851,0,VPN-FT
14985182,14985182,14633520,235,135122,10058786,10097612,576353.153846,812973.333333,3.069699,313.843369,22,10058708,333004.044444,1491060.988186,10289232,10300000,10289232,0,10058708,10100000,10058708,0,VPN-FT
14881690,14881690,13866041,334,400,13620700,13865641,2480281.666667,6933020.5,0.671967,43.207458,9,13620700,1653521.111111,4494865.166181,13864224,13900000,13864224,0,13620700,13600000,13620700,0,VPN-FT
240608,0,0,-1,-1,-1,-1,0,0,8.312276,407.301503,240608,240608,240608,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
11766035,9704154,11766035,20780,33,1032635,1807400,606509.625,560287.380952,3.314626,195.222945,14,1807400,309632.5,366021.930433,11766035,11800000,11766035,0,1807400,1807400,1807400,0,VPN-FT
4541967,4401964,4541967,48,20,4379078,4515040,258939.058824,189248.625,9.467264,3070.916191,3,4376020,108142.071429,674951.900241,4402947,4402947,4402947,0,4376020,4376020,4376020,0,VPN-FT
14047467,13710176,14047467,70,72,2058937,2058299,380838.222222,401356.2,5.196666,327.318797,13,1717270,195103.708333,249127.488016,11873190,11900000,11873190,0,1717270,1717270,1717270,0,VPN-FT
10907522,10571514,10771345,723,336860,10434561,10434485,3523838,5385672.5,0.641759,36.763621,53,10434432,1817920.333333,4223264.406265,10570662,10600000,10570662,0,10434432,10400000,10434432,0,VPN-FT
152869,0,0,-1,-1,-1,-1,0,0,13.083097,660.696413,152869,152869,152869,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
11461103,11227459,11227065,11227459,11227065,11227459,11227065,11200000,11200000,0.349007,17.450327,233644,10993421,3820367.666667,6212046.412491,11227459,11200000,11227459,0,10993421,11000000,10993421,0,VPN-FT
11163263,10987361,10987647,10987361,10987647,10987361,10987647,11000000,11000000,0.358318,17.915909,175616,10811745,3721087.666667,6140689.381862,10987361,11000000,10987361,0,10811745,10800000,10811745,0,VPN-FT
12648859,12648859,12450337,444,7167,10575716,10790089,903489.928571,1383370.777778,1.976463,135.980645,21,10575716,527035.791667,2143505.660077,12473793,12500000,12473793,0,10575716,10600000,10575716,0,VPN-FT
13296888,13296888,13056139,945,95420,10748255,11026489,949777.714286,1450682.111111,1.880139,128.07508,28,10748255,554037,2175406.311358,13059235,13100000,13059235,0,10748255,10700000,10748255,0,VPN-FT
14683887,14683887,14256081,15,31,2514870,2511674,141191.221154,171760.012048,12.871251,3081.064299,11,2510704,78105.781915,226159.81456,2832833,4526850.5,6220868,2395702.523397,1315517,1913110.5,2510704,845124.832485,VPN-FT
14835765,14398918,14597344,5,599,2613251,3052993,271677.698113,503356.689655,5.661993,2160.050392,5,2613251,178744.156627,368125.274049,2851701,4799639.333333,5967301,1698047.289509,1344114,1790813.333333,2613251,713135.087164,VPN-FT
14845501,14469585,14666655,14,42,2743485,3117924,301449.6875,523809.107143,5.254117,1862.247694,14,2743485,192798.714286,415422.951534,2922359,4823195,6120344,1682291.743584,1507348,1955471.666667,2743485,684581.923382,VPN-FT
4236328,4127681,4095758,71,17,2549415,3233089,133151,227542.111111,12.038728,9217.652646,17,2549415,84726.56,362314.618733,2796997,2796997,2796997,0,2549415,2549415,2549415,0,VPN-FT
245486,0,0,-1,-1,-1,-1,0,0,8.147104,407.355206,245486,245486,245486,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
177182,0,0,-1,-1,-1,-1,0,0,11.287828,564.391417,177182,177182,177182,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
14316061,11302228,13881853,35,113661,1522682,2577895,594854.105263,925456.866667,2.514658,528.706884,35,2577895,409030.314286,455385.340358,4250597,7158030.5,10065464,4111731.887398,1285563,1931729,2577895,913816.720744,VPN-FT
14883013,14190152,14882983,39,14130,979193,1012050,301918.12766,381614.948718,5.912781,810.790127,17,975575,171069.114943,211783.750173,-1,0,-1,0,-1,0,-1,0,VPN-FT
14541632,14380067,14164201,39,298920,3015497,2865752,684765.095238,944280.066667,2.613187,530.339373,39,2641883,393017.081081,474337.539521,3847064,7158881.5,10470699,4683617.224604,1421941,2031912,2641883,862629.260854,VPN-FT
13557,0,0,-1,-1,-1,-1,0,0,147.525264,6786.16213,13557,13557,13557,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
8179822,0,8044497,-1,1393596,-1,3643135,0,2681499,0.61126,32.519045,135325,3643135,2044955.5,1586625.309465,1393596,2726607.333333,3778460,1217038.093695,1393596,2681499,3643135,1159717.226136,VPN-FT
9965733,9965733,9767696,193,37,1364501,1899285,383297.423077,488384.8,4.816505,301.131889,15,875341,212036.87234,230802.615555,-1,0,-1,0,-1,0,-1,0,VPN-FT
10207520,10207520,9950507,281,19650,1114312,2274903,443805.217391,585323.941176,4.114614,275.091305,18,856106,248963.902439,259325.105198,-1,0,-1,0,-1,0,-1,0,VPN-FT
10060672,10060672,9768334,349,157480,1912866,2215467,457303.272727,610520.875,3.975878,256.84169,27,881988,257965.948718,261943.925368,-1,0,-1,0,-1,0,-1,0,VPN-FT
6313077,6313077,6172878,36,18,5220127,5351203,128838.306122,280585.363636,11.563299,4354.770265,5,5084695,87681.625,600585.731749,5220127,5220127,5220127,0,5084695,5084695,5084695,0,VPN-FT
8228491,7971704,7972598,7971704,7972598,7971704,7972598,7971704,7972598,0.486116,24.305793,255893,7715811,2742830.333333,4306727.613059,7971704,7971704,7971704,0,7715811,7715811,7715811,0,VPN-FT
7853028,7570247,7568966,7570247,7568966,7570247,7568966,7570247,7568966,0.509358,25.467883,282781,7286185,2617676,4043047.44253,7570247,7570247,7570247,0,7286185,7286185,7286185,0,VPN-FT
14996589,14996514,14996360,4,0,1389270,1422057,108670.391304,141475.09434,16.40373,3604.086236,0,1283187,61210.567347,151526.703689,5619631,6673625,7727619,1490572.60946,1010620,1146903.5,1283187,192733.974025,VPN-FT
14765202,14754812,14471060,4,33,2148086,2251532,268269.309091,413458.857143,6.230866,2145.720729,4,1855965,162254.967033,294016.850602,5008922,6578111,8147300,2219168.365726,1646076,1751020.5,1855965,148413.935193,VPN-FT
14887648,14423857,14631462,4,952,3077907,3070095,236456.672131,418041.771429,6.582638,2279.87658,4,2622812,153480.907216,345680.197515,5113229,6630262.5,8147296,2145409.350274,1879769,2251290.5,2622812,525410.744012,VPN-FT
14904846,14565137,14904568,40,1048,983202,1023968,285590.921569,354870.666667,6.373766,608.392733,15,879638,158562.191489,210676.200014,-1,0,-1,0,-1,0,-1,0,VPN-FT
14798983,14347834,14341097,50,123,2190766,2189319,843990.235294,956073.133333,2.297455,209.000848,24,1732986,448454.030303,302854.804001,10241920,10200000,10241920,0,1732986,1732986,1732986,0,VPN-FT
14870713,14347827,14870713,44,24,1278453,1772087,797101.5,874747.823529,2.488112,220.366031,9,1278453,413075.361111,240147.022518,9336528,9336528,9336528,0,1278453,1278453,1278453,0,VPN-FT
4461165,0,4325519,-1,685,-1,3051693,0,865103.8,1.569097,84.282917,685,3051693,743527.5,1153086.973334,4460480,4460480,4460480,0,3051693,3051693,3051693,0,VPN-FT
255660,0,0,-1,-1,-1,-1,0,0,7.82289,391.144489,255660,255660,255660,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
283640,0,0,-1,-1,-1,-1,0,0,7.051192,352.559583,283640,283640,283640,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
11999496,11510422,11999442,158,41,6095591,6031697,677083.647059,799962.8,2.833452,170.923845,8,5889275,363621.090909,1021922.630491,11857020,11900000,11857020,0,5889275,5889275,5889275,0,VPN-FT
11624768,11624768,11169185,120633,2022,6229891,6036460,1056797.090909,1396148.125,1.806488,108.475283,31,5779667,581238.4,1242371.652249,11367944,11400000,11367944,0,5779667,5779667,5779667,0,VPN-FT
11656888,11656888,11164004,143786,104,6229889,6028991,1059717.090909,1395500.5,1.80151,108.176385,26,5740074,582844.4,1232050.391775,11367943,11400000,11367943,0,5740074,5740074,5740074,0,VPN-FT
667312,309112,358233,309112,358233,309112,358233,309112,358233,5.994198,340.170715,33,358200,222437.333333,194167.411719,-1,0,-1,0,-1,0,-1,0,VPN-FT
1103119,668504,780967,322172,780967,346332,780967,334252,780967,4.532603,271.049633,20,434615,275779.75,190087.770878,-1,0,-1,0,-1,0,-1,0,VPN-FT
14960094,14960094,14822013,31,215,14113955,14546965,1246674.5,2117430.428571,1.403734,344.249174,31,13978053,748004.7,3115620.477127,14113955,14100000,14113955,0,13978053,14000000,13978053,0,VPN-FT
4909895,4773942,4909895,53,20,4400370,4321223,159131.4,125894.74359,14.460594,4758.350229,5,4186018,70141.357143,500466.507417,4774690,4774690,4774690,0,4186018,4186018,4186018,0,VPN-FT
4912033,4611400,4611863,4611400,4611863,4611400,4611863,4611400,4611863,0.814327,39.902012,300170,4311230,1637344.333333,2315652.92572,4611400,4611400,4611400,0,4311230,4311230,4311230,0,VPN-FT
13794360,13794360,13657484,87,33,771028,1040345,183924.8,227624.733333,9.931595,2328.415381,10,771028,101429.117647,184961.551675,-1,0,-1,0,-1,0,-1,0,VPN-FT
12945676,12447462,12651571,30,53,1036326,1046391,296368.142857,468576.703704,5.484457,392.718001,24,541615,184938.228571,210959.342351,-1,0,-1,0,-1,0,-1,0,VPN-FT
13462233,13462233,13166626,139466,291847,8738870,9045619,1923176.142857,4388875.333333,0.891383,51.403062,21,8738870,1223839.363636,2696283.376295,4122680,6577745,9032810,3471986.219507,3535217,6137043.5,8738870,3679538.323242,VPN-FT
14444750,14444750,14269835,166,271,2657564,2801379,601864.583333,792768.611111,3.046089,255.802281,11,2657564,335924.418605,643609.537028,2023775,2662503.4,3140240,477987.093197,1181027,1919173,2657564,638383.886239,VPN-FT
135763,0,0,-1,-1,-1,-1,0,0,14.731554,743.94349,135763,135763,135763,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
293114,0,0,-1,-1,-1,-1,0,0,6.823284,334.340905,293114,293114,293114,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
14549609,14549609,13539597,70,231098,1247103,1239522,661345.863636,712610.368421,2.955406,493.1404,70,741738,346419.261905,191132.299812,-1,0,-1,0,-1,0,-1,0,VPN-FT
14870405,14563316,14734213,28,33923,1385431,1052423,338681.767442,359371.04878,5.783299,682.160304,18,1050145,174945.941176,222112.776855,2293504,2293504,2293504,0,1050145,1050145,1050145,0,VPN-FT
5090916,3618292,5090916,142296,482360,1023293,1224849,723658.4,848486,2.553568,253.981798,51144,729479,424243,182549.747251,-1,0,-1,0,-1,0,-1,0,VPN-FT
5482314,0,5346330,-1,50,-1,3825902,0,1336582.5,1.094428,56.727871,50,3825902,1096462.8,1607977.381132,1280634,2741157,4201680,2065491.434758,1280634,2553268,3825902,1799776.262737,VPN-FT
134461,0,0,-1,-1,-1,-1,0,0,14.874201,751.147173,134461,134461,134461,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
14698912,14698715,14698862,306,42,3905482,4045160,864630.294118,1130681.692308,2.177032,132.866977,28,3905482,474158.451613,897148.637801,1812643,3639804.25,5422021,1506069.723112,1246458,2457847.5,3905482,1276723.934828,VPN-FT
14759669,14759669,14309056,57,21541,2130875,2004400,378453.051282,476968.533333,4.810406,537.816939,18,1859224,210852.414286,358357.087438,2303614,3821323,6569299,2384152.847087,1456322,1606923.333333,1859224,219862.618926,VPN-FT
135520,0,0,-1,-1,-1,-1,0,0,14.757969,745.27745,135520,135520,135520,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
14981309,14845420,14981309,20,456,1616995,1511204,195334.473684,293751.156863,8.61073,1418.167131,10,1281996,117041.476563,204613.696403,3009456,5817166,8624876,3970701.56121,1020601,1151298.5,1281996,184834.177066,VPN-FT
14811310,0,14675561,-1,20,-1,1887604,0,183444.5125,5.53631,2531.37636,20,1887604,182855.679012,390532.927786,1657472,1830385.5,2117643,219942.112033,1521723,1690157.25,1887604,150939.139538,VPN-FT
14995556,14995534,14994921,0,0,916941,944722,49819.049834,111902.395522,29.141967,10841.94544,0,604015,34393.477064,76597.617409,-1,0,-1,0,-1,0,-1,0,VPN-FT
293791,293791,0,293791,-1,293791,-1,293791,0,10.211341,544.604838,29,293762,146895.5,207700.596156,-1,0,-1,0,-1,0,-1,0,VPN-FT
14033839,0,14033839,-1,19,-1,861150,0,43181.043077,23.300823,1579.539284,19,861150,43048.58589,105484.507107,-1,0,-1,0,-1,0,-1,0,VPN-FT
14817444,14372268,14425705,0,35,1840726,1708131,55066.16092,94285.653595,28.075018,10355.362234,0,1404052,35704.684337,102827.913545,13146639,13100000,13146639,0,1404052,1404052,1404052,0,VPN-FT
325236,0,0,-1,-1,-1,-1,0,0,6.149381,307.469038,325236,325236,325236,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
14995339,14953154,14995339,19,40,1163309,789579,87959.729412,166614.877778,17.472096,5800.135629,14,789579,57453.40613,118408.379251,-1,0,-1,0,-1,0,-1,0,VPN-FT
14938406,14938406,14384393,19,4287,2137449,2239157,266757.25,423070.382353,6.158622,1444.397749,17,1847555,164158.307692,238207.743887,7131496,7131496,7131496,0,1847555,1847555,1847555,0,VPN-FT
14837384,0,14837384,-1,32,-1,3282480,0,529906.571429,2.02192,110.599011,32,3282480,511633.931034,716209.724574,1283812,2081017.666667,3470861,1008453.054364,1144251,1662883.166667,3282480,804770.800614,VPN-FT
14915085,14915085,14292300,19,3948,1454311,1459978,304389.489796,476410,5.430743,1665.964358,19,1155213,186438.5625,218603.05842,10721012,10700000,10721012,0,1155213,1155213,1155213,0,VPN-FT
14985735,14985735,14889635,14,38,1141536,1142724,115274.884615,218965.220588,13.346025,4742.243207,14,1006684,75305.201005,128377.498823,2746532,2746532,2746532,0,1006684,1006684,1006684,0,VPN-FT
14957069,14758577,14957069,14,5452,1468561,1469842,129461.201754,257880.5,11.633295,4792.984508,14,1180791,86457.046243,144732.767742,3400961,3400961,3400961,0,1180791,1180791,1180791,0,VPN-FT
303612,0,0,-1,-1,-1,-1,0,0,6.587355,329.367746,303612,303612,303612,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
12416063,12125591,12121158,12125591,12121158,12125591,12121158,12100000,12100000,0.322163,15.786002,290472,11830686,4138687.666667,6661466.331287,12125591,12100000,12125591,0,11830686,11800000,11830686,0,VPN-FT
14922697,0,14922697,-1,58,-1,1296990,0,257287.87931,4.020721,222.546903,58,1296990,252927.067797,331540.071326,1694610,3254939.5,5712487,1722013.963259,1137236,1227544,1296990,77060.244396,VPN-FT
14906401,14352399,14906401,14,40,1029032,1124337,151077.884211,271025.472727,10.196962,4174.179938,14,687876,98717.887417,153232.709648,-1,0,-1,0,-1,0,-1,0,VPN-FT
14950325,14865558,14816095,14,107,876320,815701,138930.448598,302369.285714,10.568332,4285.659342,14,738289,95225,135466.707849,-1,0,-1,0,-1,0,-1,0,VPN-FT
14665724,14120400,14665724,14,5080,1035778,1186118,155169.230769,312036.680851,9.546068,3979.414859,14,741829,105508.805755,160269.369475,-1,0,-1,0,-1,0,-1,0,VPN-FT
14899831,0,14899831,-1,64,-1,2660065,0,382046.948718,2.684594,147.652681,64,2660065,382046.948718,536844.534483,1131881,3270433,5787970,2206020.622712,1131881,1662837,2660065,680178.787986,VPN-FT
14652846,14216328,14208468,14,45,1317254,1317605,222130.125,364319.692308,7.165843,2833.442732,14,976597,140892.75,194170.218516,-1,0,-1,0,-1,0,-1,0,VPN-FT
309490,0,0,-1,-1,-1,-1,0,0,6.462244,323.112217,309490,309490,309490,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
290381,0,0,-1,-1,-1,-1,0,0,6.887503,337.487646,290381,290381,290381,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
1462215,1154805,1118887,23,21501,433674,738454,144350.625,223777.4,10.258409,2589.222515,23,288574,104443.928571,103467.81921,-1,0,-1,0,-1,0,-1,0,VPN-FT
14946451,14871928,14927249,14,34,864609,733239,128206.275862,257366.362069,11.775371,4289.647087,14,726131,85408.291429,118171.284514,-1,0,-1,0,-1,0,-1,0,VPN-FT
14849240,14479445,14407347,14,64,1540496,1337807,155692.956989,277064.365385,9.899497,3940.605715,14,1050425,101707.123288,145850.17926,2016756,2016756,2016756,0,1050425,1050425,1050425,0,VPN-FT
2454049,1843437,2423962,24,5126,839828,682397,184343.7,302995.25,8.149797,2965.303464,24,354443,129160.473684,133881.972222,-1,0,-1,0,-1,0,-1,0,VPN-FT
14955810,0,14955810,-1,48,-1,992753,0,237393.809524,4.346137,240.040493,48,992753,233684.53125,232518.798534,-1,0,-1,0,-1,0,-1,0,VPN-FT
14932239,14932239,13984951,0,0,1046280,1249153,109795.875,184012.513158,14.331407,5651.932038,0,775022,70104.408451,115672.512324,-1,0,-1,0,-1,0,-1,0,VPN-FT
277517,0,0,-1,-1,-1,-1,0,0,7.206766,353.13152,277517,277517,277517,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
14966154,14392475,14966154,14,117,1024833,1045637,114225.992063,237558,12.76213,4714.571292,14,1009394,78769.231579,150837.395409,8576995,8576995,8576995,0,1009394,1009394,1009394,0,VPN-FT
14605602,14605602,13773015,14,46,1039630,1025555,189683.142857,353154.230769,8.079092,2634.605544,14,539937,124834.205128,159490.467967,-1,0,-1,0,-1,0,-1,0,VPN-FT
10959441,10372042,10959441,15,23,1039600,1138618,272948.473684,405905.222222,6.11345,1685.852408,11,665549,166052.136364,180172.839386,-1,0,-1,0,-1,0,-1,0,VPN-FT
14966397,14966337,14782247,75,400,5833083,5631298,623597.375,778013,3.006736,354.193464,13,5493960,340145.386364,842423.823349,3267504,7151651.5,11035799,5493014.072757,1115479,3304719.5,5493960,3096053.606396,VPN-FT
14680399,13649310,14680399,18,4854,5070276,5073516,649967.142857,1129261.461538,2.452249,608.498447,18,4779126,419439.971429,857958.40745,2665766,4730418,8428994,3210292.817381,1537642,2717986.333333,4779126,1791271.879135,VPN-FT
8925201,0,8925201,-1,67,-1,3142755,0,343276.961538,3.137184,171.536753,67,3004820,330563,660564.152189,1136505,2196816.5,3382751,1163808.772072,1131838,1680491.75,3004820,886668.061418,VPN-FT
272910,0,0,-1,-1,-1,-1,0,0,7.328423,359.092741,272910,272910,272910,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
9494726,9199973,9204136,9199973,9204136,9199973,9204136,9199973,9204136,0.421287,21.064326,290590,8909383,3164908.666667,4974861.139508,9199973,9199973,9199973,0,8909383,8909383,8909383,0,VPN-FT
14890522,14422046,14420825,18,48,1923701,2123668,600918.583333,848283.823529,2.887743,534.836858,18,1654768,354536.238095,363846.849567,2872350,3087176,3302002,303809.842749,1555935,1605351.5,1654768,69885.484498,VPN-FT
14894107,14355546,14894079,20,21248,1010764,1010872,350135.268293,425545.114286,5.236971,507.44902,20,1010738,193429.961039,216035.192897,1006484,7209274.5,13412065,8772070.449659,1006458,1008598,1010738,3026.416858,VPN-FT
9500807,9500807,9003351,43,114,1046836,1169278,678629.071429,818486.454545,2.841864,280.923505,34,677223,365415.653846,212899.57988,-1,0,-1,0,-1,0,-1,0,VPN-FT
14506528,14224733,14367910,14,17,11558016,13187606,156315.747253,299331.458333,9.719762,3527.515337,14,11419398,103618.057143,971973.395489,1499961,6528988.5,11558016,7112118.896047,1476015,6447706.5,11419398,7031033.547235,VPN-FT
274658,0,0,-1,-1,-1,-1,0,0,7.281783,356.807375,274658,274658,274658,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
293515,0,0,-1,-1,-1,-1,0,0,6.813962,340.69809,293515,293515,293515,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
14462435,14218729,13991450,4,60,5732541,6003097,179983.911392,325382.55814,8.573937,4108.436788,4,5732541,117580.772358,534567.377391,3311475,5141404,6971333,2587910.40998,1042363,3387452,5732541,3316456.668772,VPN-FT
1732710,1441897,1261036,45,21747,981487,779674,180237.125,252207.2,8.656959,2588.43084,45,509813,123765,165485.437462,-1,0,-1,0,-1,0,-1,0,VPN-FT
14765085,14764326,14709720,4,18,1202142,1214396,105459.471429,154839.157895,16.051381,4539.831637,4,1099239,62563.919492,153012.615317,1381233,2947661,4514089,2215263.722081,1074667,1086953,1099239,17375.027799,VPN-FT
14755239,14755239,14440395,3,37,1507529,1510645,162145.483516,361009.875,9.013748,3684.386271,3,1216327,111782.113636,204819.117363,2484633,2872688,3260743,548792.643946,1068086,1142206.5,1216327,104822.216345,VPN-FT
2384641,2219427,2202969,20,119853,1350071,1337356,369904.5,550742.25,5.032204,1588.079715,20,1044089,216785.545455,297077.998404,1695438,1695438,1695438,0,1044089,1044089,1044089,0,VPN-FT
131273,0,0,-1,-1,-1,-1,0,0,15.235425,700.829569,131273,131273,131273,0,-1,0,-1,0,-1,0,-1,0,VPN-FT
13297829,0,13159596,-1,29,-1,5069323,0,731088.666667,1.504005,83.998674,29,5069323,699885.736842,1240103.54681,1692386,2659565.8,5275895,1486232.737561,1152170,2296657.2,5069323,1594545.941648,VPN-FT
